,1. open,2. high,3. low,4. close,5. volume
2023-07-28,1.3000,1.3400,1.2300,1.3400,8042
2023-07-27,1.3114,1.3400,1.2600,1.3000,22473
2023-07-26,1.2400,1.3600,1.2300,1.3300,32832
2023-07-25,1.3400,1.3400,1.2001,1.2800,19981
2023-07-24,1.3500,1.3822,1.3400,1.3700,8573
2023-07-21,1.3900,1.3908,1.3500,1.3500,9894
2023-07-20,1.4100,1.4800,1.4100,1.4150,14081
2023-07-19,1.4800,1.4822,1.4101,1.4400,25083
2023-07-18,1.4300,1.4700,1.3924,1.4250,12434
2023-07-17,1.4100,1.5499,1.3400,1.4500,73162
2023-07-14,1.3200,1.4155,1.3200,1.3900,59908
2023-07-13,1.3800,1.3808,1.2800,1.3200,33464
2023-07-12,1.2800,1.3799,1.2400,1.2700,13720
2023-07-11,1.3600,1.3600,1.2800,1.2800,22602
2023-07-10,1.4000,1.4177,1.2529,1.3100,49904
2023-07-07,1.2500,1.3482,1.2000,1.2700,129578
2023-07-06,1.2400,1.2400,1.1300,1.1600,23911
2023-07-05,1.2000,1.2500,1.1900,1.2387,30929
2023-07-03,1.1500,1.2200,1.1100,1.1750,17555
2023-06-30,1.1618,1.1800,1.1200,1.1600,16535
2023-06-29,1.1200,1.1800,1.1200,1.1400,10861
2023-06-28,1.0400,1.1800,1.0400,1.1050,13813
2023-06-27,1.0700,1.1347,1.0600,1.0900,4584
2023-06-26,1.0700,1.1250,1.0500,1.0800,5382
2023-06-23,1.0900,1.1200,1.0500,1.0700,9840
2023-06-22,1.0700,1.1000,1.0700,1.0800,5052
2023-06-21,1.0800,1.1000,1.0700,1.1000,11364
2023-06-20,1.1500,1.1700,1.0800,1.0800,19128
2023-06-16,1.1500,1.1699,1.1100,1.1100,19200
2023-06-15,1.0900,1.1700,1.0000,1.1500,33312
2023-06-14,1.1300,1.2800,1.1300,1.1300,42315
2023-06-13,1.1871,1.2200,1.1500,1.1700,18960
2023-06-12,1.1200,1.2400,1.1200,1.1900,21155
2023-06-09,1.1800,1.1900,1.1300,1.1500,16895
2023-06-08,1.1900,1.2207,1.1500,1.1700,10134
2023-06-07,1.2300,1.3200,1.2000,1.2000,27862
2023-06-06,1.1700,1.2400,1.1700,1.2100,7063
2023-06-05,1.1800,1.2200,1.1500,1.1947,9688
2023-06-02,1.2000,1.2299,1.1800,1.1800,16835
2023-06-01,1.2000,1.2350,1.1500,1.2000,13135
2023-05-31,1.1800,1.1900,1.1500,1.1500,3977
2023-05-30,1.1900,1.1900,1.1500,1.1900,11344
2023-05-26,1.2200,1.2400,1.1301,1.1999,14539
2023-05-25,1.2600,1.3000,1.2300,1.2450,12129
2023-05-24,1.3200,1.3200,1.2300,1.2500,14132
2023-05-23,1.1800,1.3100,1.1800,1.3000,22515
2023-05-22,1.2400,1.2700,1.2100,1.2200,7279
2023-05-19,1.2300,1.2601,1.2000,1.2200,7104
2023-05-18,1.1600,1.2900,1.1600,1.2600,19818
2023-05-17,1.1400,1.2300,1.1300,1.1800,7499
2023-05-16,1.1000,1.1800,1.1000,1.1600,19365
2023-05-15,1.1300,1.2800,1.1000,1.1300,45024
2023-05-12,1.1700,1.2200,1.1500,1.1500,8891
2023-05-11,1.1800,1.2300,1.1501,1.2000,15753
2023-05-10,1.1700,1.2550,1.1220,1.2000,37847
2023-05-09,1.2400,1.2400,1.1500,1.1500,31268
2023-05-08,1.2700,1.3338,1.2200,1.2200,61370
2023-05-05,1.3000,1.3349,1.2500,1.2700,31170
2023-05-04,1.2700,1.3600,1.2700,1.2900,15920
2023-05-03,1.3500,1.3795,1.2250,1.2600,62051
2023-05-02,1.4300,1.5514,1.2100,1.3000,143007
