,1. open,2. high,3. low,4. close,5. volume
2023-09-25,132.1800,133.0600,132.1000,133.0300,1410536
2023-09-22,132.9600,133.6500,132.4800,132.5900,1016903
2023-09-21,134.0000,134.0000,132.3800,132.4100,919037
2023-09-20,136.5700,136.8305,134.9200,134.9700,792535
2023-09-19,136.3000,136.4240,135.4006,136.2800,779472
2023-09-18,135.8400,136.8400,135.7800,136.4500,829419
2023-09-15,137.5400,137.7600,135.9400,136.0700,1002897
2023-09-14,137.9200,138.3209,137.3200,138.1700,1288509
2023-09-13,136.9500,137.6600,136.8300,137.2800,1293122
2023-09-12,137.5100,137.7200,136.8600,137.0400,1549618
2023-09-11,138.1300,138.3400,137.3200,137.8900,1154960
2023-09-08,137.4950,138.0600,137.1800,137.4300,654145
2023-09-07,136.7800,137.6700,136.7600,137.4400,478104
2023-09-06,138.6700,138.7200,137.2100,137.9700,783732
2023-09-05,139.4700,139.6000,138.8200,138.8900,967999
2023-09-01,140.0200,140.3800,139.2300,139.6800,629852
2023-08-31,139.4600,140.1100,139.3200,139.3600,815166
2023-08-30,139.0700,139.6300,138.7700,139.3300,795600
2023-08-29,136.7500,138.9500,136.6800,138.9200,1324432
2023-08-28,136.5900,137.0400,136.1700,136.8600,806092
2023-08-25,135.6100,136.5400,134.4100,135.9600,1036429
2023-08-24,137.8900,138.0800,135.1400,135.1500,1269024
2023-08-23,135.9400,137.1400,135.6800,136.9950,1258777
2023-08-22,136.6500,136.6500,135.3900,135.5600,3756034
2023-08-21,135.2300,136.4050,134.8096,136.1600,1475120
2023-08-18,133.8500,135.2500,133.6710,134.8600,837281
2023-08-17,136.1600,136.3100,134.5700,134.7200,1886930
2023-08-16,136.2500,137.0607,135.6100,135.6100,982207
2023-08-15,137.1000,137.4200,136.2200,136.4300,945080
2023-08-14,136.0700,137.6500,135.8400,137.6500,830644
2023-08-11,136.1400,136.7500,135.7900,136.1800,806547
2023-08-10,137.3200,138.5900,136.1900,136.7200,832551
2023-08-09,137.8400,137.8400,136.5700,136.8800,720053
2023-08-08,137.6800,137.8100,136.8000,137.7400,875844
2023-08-07,137.1800,138.2900,137.1800,138.2900,802690
2023-08-04,137.7400,138.5200,136.5100,136.7600,908986
2023-08-03,137.2500,138.0100,136.9600,137.5300,1061883
2023-08-02,138.8300,138.9200,137.5700,137.7900,1103478
2023-08-01,139.5300,140.1100,139.4140,139.9700,1067425
2023-07-31,140.1100,140.2400,139.4800,139.9700,951855
2023-07-28,139.4500,140.1100,139.2400,139.9300,896964
2023-07-27,140.5700,140.7978,138.3300,138.7200,834588
2023-07-26,139.0700,139.8300,138.6800,139.3400,1297413
2023-07-25,138.5100,139.7100,138.5100,139.3900,1071120
2023-07-24,138.2600,138.7400,138.0400,138.5300,1466876
2023-07-21,138.6300,138.6700,137.9200,137.9200,2723881
2023-07-20,138.1900,138.8600,137.6300,137.8000,14983952
2023-07-19,138.9900,139.1900,138.5500,138.8100,1013440
2023-07-18,137.8800,138.9800,137.8200,138.7800,829257
2023-07-17,137.2500,138.2921,137.0400,138.0200,727607
2023-07-14,137.4800,137.9450,137.0201,137.2500,786915
2023-07-13,136.7700,137.4200,136.5400,137.1800,1861954
2023-07-12,135.6200,136.2200,135.4500,135.8900,1094268
2023-07-11,133.9400,134.7800,133.6201,134.6500,968360
2023-07-10,132.9600,133.7500,132.9000,133.7500,1057606
2023-07-07,133.1700,134.2100,132.8700,132.8900,993414
2023-07-06,133.3000,133.6400,132.7400,133.5100,921540
2023-07-05,134.2500,134.9599,134.1550,134.5700,851465
2023-07-03,134.4700,134.7700,134.3900,134.6900,480503
2023-06-30,134.3400,135.1095,134.2700,134.8700,1021962
2023-06-29,132.8900,133.5400,132.6864,133.4000,803430
2023-06-28,132.7000,133.3100,132.3700,132.8100,1108962
2023-06-27,131.8200,133.3600,131.6500,133.1200,1070069
2023-06-26,131.8900,132.4400,131.3250,131.3400,735376
2023-06-23,131.9500,132.4800,131.6800,132.0500,884388
2023-06-22,132.0700,132.9000,132.0000,132.8900,1003123
2023-06-21,132.7700,133.0200,132.1300,132.5300,863968
2023-06-20,132.8600,133.2600,132.3000,132.9100,1248740
2023-06-16,134.4200,134.6600,133.4200,133.5000,676324
2023-06-15,131.9200,134.2000,131.8300,133.8200,1326939
2023-06-14,131.5400,132.5100,131.0100,132.2600,870185
2023-06-13,131.4200,131.8300,131.0000,131.6400,834081
2023-06-12,129.8000,130.8500,129.4480,130.8200,1011694
2023-06-09,129.4700,130.0700,129.1101,129.3300,1338748
2023-06-08,128.3000,129.3000,128.3000,129.1500,941563
2023-06-07,129.4200,129.8700,128.5000,128.6000,1025037
2023-06-06,129.4600,129.8800,129.1850,129.7500,1090031
2023-06-05,129.9400,130.3000,129.3400,129.4500,1587814
2023-06-02,129.2700,130.3300,128.9900,130.0800,1513431
2023-06-01,127.4300,128.5500,126.8800,128.2300,1194971
2023-05-31,127.5100,127.7860,126.6635,127.1000,1441667
2023-05-30,129.1900,129.1900,127.8800,128.3000,988782
2023-05-26,126.7900,128.5400,126.6300,128.2800,880671
2023-05-25,126.4850,127.0400,125.6900,126.5300,1027170
2023-05-24,124.8700,124.9200,123.9600,124.4600,930450
2023-05-23,126.2200,126.4500,125.1500,125.3500,939172
2023-05-22,126.5300,127.3400,126.5000,126.8800,840589
2023-05-19,127.2100,127.3674,126.2800,126.7200,1132184
2023-05-18,125.5600,127.2000,125.5300,127.0300,869230
2023-05-17,124.5700,125.9200,124.2700,125.7000,1554356
2023-05-16,124.6100,124.8552,124.1200,124.1400,598226
2023-05-15,124.9000,125.2400,124.2892,125.1700,988666
2023-05-12,124.8600,125.0150,123.8600,124.6250,921021
2023-05-11,124.4100,124.6400,123.9200,124.5200,1219093
