,1. open,2. high,3. low,4. close,5. volume
2024-03-19,1.9000,1.9300,1.8550,1.9200,256011
2024-03-18,1.9700,1.9700,1.8650,1.8900,373038
2024-03-15,1.7800,1.9800,1.7800,1.9800,886549
2024-03-14,1.9300,1.9300,1.7850,1.8000,467875
2024-03-13,1.9300,1.9500,1.8600,1.9000,410930
2024-03-12,1.9600,1.9700,1.8800,1.9200,516059
2024-03-11,2.1000,2.1070,1.9600,1.9600,422188
2024-03-08,2.1000,2.1800,2.0500,2.0900,933472
2024-03-07,2.0100,2.1300,1.9800,2.0800,851355
2024-03-06,1.9000,2.0200,1.8900,2.0100,703020
2024-03-05,1.9300,2.0300,1.8900,1.9100,2674891
2024-03-04,1.8500,1.9500,1.7500,1.9200,802202
2024-03-01,1.8000,1.8700,1.7700,1.8200,723052
2024-02-29,1.8600,1.8638,1.7800,1.8200,505693
2024-02-28,1.8000,1.8300,1.7800,1.8000,287390
2024-02-27,1.7000,1.8600,1.6600,1.7900,1025612
2024-02-26,1.5400,1.6900,1.5300,1.6800,405989
2024-02-23,1.5800,1.5800,1.5300,1.5400,323427
2024-02-22,1.5800,1.5900,1.5300,1.5700,623705
2024-02-21,1.5500,1.5900,1.5400,1.5700,436174
2024-02-20,1.6200,1.6600,1.5550,1.5700,846115
2024-02-16,1.6700,1.7100,1.6400,1.6500,351612
2024-02-15,1.5800,1.6800,1.5800,1.6700,267238
2024-02-14,1.6400,1.6400,1.5100,1.5850,304138
2024-02-13,1.7100,1.7200,1.5800,1.5950,468328
2024-02-12,1.7800,1.8600,1.7750,1.7800,460959
2024-02-09,1.7900,1.8400,1.7500,1.7800,278685
2024-02-08,1.7500,1.7800,1.7240,1.7800,267816
2024-02-07,1.8000,1.8000,1.7150,1.7600,281697
2024-02-06,1.6600,1.7800,1.6600,1.7700,239577
2024-02-05,1.6800,1.7100,1.6550,1.6700,206215
2024-02-02,1.7000,1.7300,1.6400,1.7100,266935
2024-02-01,1.7400,1.7400,1.6800,1.7200,155627
