Date,open,high,low,close,volume,symbol
2021-06-29,2.84,3.03,2.82,2.89,138692,PETZ
2021-06-28,2.91,2.99,2.85,2.88,28583,PETZ
2021-06-25,2.88,3.0,2.88,2.96,36420,PETZ
2021-06-24,3.03,3.03,2.87,2.92,99453,PETZ
2021-06-23,3.01,3.0399,2.85,2.94,82072,PETZ
2021-06-22,2.91,3.02,2.8,3.02,132461,PETZ
2021-06-21,3.13,3.1699,2.9401,2.95,125983,PETZ
2021-06-18,3.08,3.2,2.94,3.2,182929,PETZ
2021-06-17,3.03,3.17,2.87,3.08,332517,PETZ
2021-06-16,2.85,3.12,2.78,3.08,827859,PETZ
2021-06-15,2.71,4.25,2.7,3.2,9736608,PETZ
2021-06-14,2.55,2.75,2.52,2.69,834221,PETZ
2021-06-11,2.66,2.75,2.5401,2.58,81695,PETZ
2021-06-10,2.75,3.21,2.6,2.65,766672,PETZ
2021-06-09,2.65,2.75,2.5603,2.65,150567,PETZ
2021-06-08,2.58,2.69,2.36,2.6024,136689,PETZ
2021-06-07,2.47,2.63,2.47,2.58,51322,PETZ
2021-06-04,2.79,2.79,2.43,2.49,116186,PETZ
2021-06-03,2.42,2.89,2.41,2.7,378353,PETZ
2021-06-02,2.13,2.65,2.13,2.51,754829,PETZ
2021-06-01,2.14,2.2802,2.091,2.15,40132,PETZ
2021-05-28,2.14,2.18,2.03,2.13,69517,PETZ
2021-05-27,2.2,2.38,2.02,2.15,342228,PETZ
2021-05-26,2.0,2.29,1.95,2.13,252975,PETZ
2021-05-25,1.8,2.08,1.8,2.02,156272,PETZ
2021-05-24,1.92,1.958,1.81,1.89,40734,PETZ
2021-05-21,1.9,2.0251,1.8599,1.93,124409,PETZ
2021-05-20,1.81,1.95,1.76,1.86,35977,PETZ
2021-05-19,1.79,1.85,1.76,1.79,27524,PETZ
2021-05-18,1.88,1.9149,1.81,1.88,38507,PETZ
2021-05-17,1.9,1.95,1.81,1.83,24175,PETZ
2021-05-14,1.79,1.94,1.74,1.92,116674,PETZ
2021-05-13,1.96,1.99,1.65,1.71,137076,PETZ
2021-05-12,2.03,2.05,1.91,1.96,45367,PETZ
2021-05-11,2.02,2.1499,1.9632,2.01,89957,PETZ
2021-05-10,2.09,2.2699,2.0,2.09,77495,PETZ
2021-05-07,2.01,2.29,2.01,2.09,142836,PETZ
2021-05-06,2.12,2.15,1.89,2.0,161429,PETZ
2021-05-05,2.17,2.21,2.12,2.15,61857,PETZ
2021-05-04,2.29,2.29,2.05,2.17,141571,PETZ
2021-05-03,2.3,2.33,2.26,2.28,72541,PETZ
2021-04-30,2.29,2.33,2.211,2.28,114398,PETZ
2021-04-29,2.36,2.38,2.26,2.33,168062,PETZ
2021-04-28,2.44,2.46,2.33,2.38,130537,PETZ
2021-04-27,2.4,2.49,2.26,2.4,591123,PETZ
2021-04-26,2.28,2.53,2.23,2.47,510899,PETZ
2021-04-23,2.31,2.41,2.26,2.28,202998,PETZ
2021-04-22,2.35,2.52,2.3,2.32,202909,PETZ
2021-04-21,2.18,2.59,2.17,2.42,573627,PETZ
